city,country,description,location,State,state_abbrev,longitude,latitude,city_longitude,city_latitude,Audio Evidence,Image/Video/Visual Evidence,Haunted Places Date,Haunted Places Witness Count,Time of Day,Apparition Type,Event Type,Deaths per Year,Average Potential Life Years Lost per Death,"Deaths per 10,000 Adults",Percentage of Adults who Binge Drink 1+ Times per Month,Median Drinks per Binge,Top 25% Drinks per Binge,Median Binge per Month,Top 25% Binge per Month,Increase in Alcohol Deaths per Capita from 2015 to 2019,Male Proportion of Deaths,Percent Deaths from Chronic Causes,Percent Deaths from Acute Causes,Percent Deaths 35+,Percent Deaths under 21,Years of Life Lost per Year,Taxpayer Cost in 2010 (billions),Inflation Adjusted Cost to 2022 (billions),Inflation Adjusted Per Drink (2022),avg_violent_crime,avg_murder_manslaughter,avg_property_crime,avg_temp_rank,avg_precip_rank,precip_category,"Top_6_Primary_Substances (Per 100,000)","Alcohol (Per 100,000)","Heroin (Per 100,000)","Methamphetamine (Per 100,000)","Other Opiates/Synthetics (Per 100,000)","Marijuana/Hashish (Per 100,000)","Cocaine (Per 100,000)"
Washington,United States,"The President's house on W&J campus is haunted by the ghost of a confederate officer. The original family that owned the house were southern sympathizers during the civil war and took in a wonder confederate officer. He hid out in the house for a while before he was captured and hung. The ghost walks the upstairs hallway pacing between the top of the stairs and the front window looking for Union soldiers. Activity increased when the current president took office, it is said the ghost is angry because the president is from Boston. April 2007 Additional information - The new President said the place is indeed haunted, and that it would turn the radio on sometimes really loud or start the fire places up. She told of how she'll be with the only other person in the house and you can hear the footsteps pacing. Also if you go to the third floor on a hot summer day (they do not have air conditioning up there unless thier son is staying over) its really cold.",Washington and Jefferson College President's House,Pennsylvania,PA,-80.238725,40.170436,-80.2461714,40.17396,True,False,2007/04/13,0,Unknown,"Ghost (Male, soldier)",Accident,"5,703",26.2,5.52,18.5%,5.5,7.9,1.8,3.9,45.4%,69.0%,52.4%,47.6%,81.7%,2.67%,149637.0,9.544,12.885,2.59,48587.07142857143,670.5,288389.0714285714,128.0,121.0,Above Average,144.0,53.0,33.0,19.0,11.0,16.0,10.0
Washington County,United States,the spring - Strange sounds like organ music coming from the graveyard.,Bentleyville,Pennsylvania,PA,-80.0083855,40.1167387,-80.1875065,40.1367719,True,False,2025/05/13,0,Unknown,Unknown (Male),Mystery,"5,703",26.2,5.52,18.5%,5.5,7.9,1.8,3.9,45.4%,69.0%,52.4%,47.6%,81.7%,2.67%,149637.0,9.544,12.885,2.59,48587.07142857143,670.5,288389.0714285714,128.0,121.0,Above Average,144.0,53.0,33.0,19.0,11.0,16.0,10.0
Waterford,United States,"Numerous occasions of hearing footsteps, items being moved while no one is there, floor mats turned upside down.  People have heard their names called when no one is there and the sound of a baby crying.  You sometimes catch a wave of cold air as if the ghost is walking past you.",Eagle Hotel,Pennsylvania,PA,-79.9830894,41.9403058,-79.9844968,41.942833,True,False,2025/05/13,2,Unknown,Ghost (Male),Supernatural,"5,703",26.2,5.52,18.5%,5.5,7.9,1.8,3.9,45.4%,69.0%,52.4%,47.6%,81.7%,2.67%,149637.0,9.544,12.885,2.59,48587.07142857143,670.5,288389.0714285714,128.0,121.0,Above Average,144.0,53.0,33.0,19.0,11.0,16.0,10.0
Waymart,United States,The more known name of the road is Gravity Hill. The story goes...there used to be railroad tracks at the bottom of the road and there was a school bus filled with children and their bus stalled on the railroad tracks and all the kids died. If you go to this road and put power on your bumper and you put your car in neutral the kids push you back UP THE HILL. After stopping at the top you can get out of your car and see the handprints of little kids on your bumper.,Smith Rd.,Pennsylvania,PA,-75.4226633,41.6120714,-75.4082366,41.5803625,False,True,2025/01/01,0,Unknown,Unknown (Male),Death,"5,703",26.2,5.52,18.5%,5.5,7.9,1.8,3.9,45.4%,69.0%,52.4%,47.6%,81.7%,2.67%,149637.0,9.544,12.885,2.59,48587.07142857143,670.5,288389.0714285714,128.0,121.0,Above Average,144.0,53.0,33.0,19.0,11.0,16.0,10.0
Waynesboro,United States,Reports that there has been people seeing the two ghosts of the Renfrew sisters ghosts with bloody heads that were looking for their scalps. They were killed washing clothes at the creek and two Indians had come up to get their scalps. The two were buried in the old cemetery of Waynesboro and had unmarked graves. The Renfrew's house is still standing today and along with both with their barn and garden.,Renfrew Park,Pennsylvania,PA,-77.5579836,39.7448725,-77.57776919999999,39.755927,False,True,0500/06/13,0,Unknown,Ghost (Male),Murder,"5,703",26.2,5.52,18.5%,5.5,7.9,1.8,3.9,45.4%,69.0%,52.4%,47.6%,81.7%,2.67%,149637.0,9.544,12.885,2.59,48587.07142857143,670.5,288389.0714285714,128.0,121.0,Above Average,144.0,53.0,33.0,19.0,11.0,16.0,10.0
Waynesboro,United States,"A little girl hung herself from the swing set there about 25 years ago. She killed herself because she was tired of the other little girls and boys picking on her and constantly talking behind her back. It's said to this day if you go to the park and sit on the swings and say anything bad about another person, you will be chased away from the park, hear footsteps in the woods behind that park, and hear a little girl sobbing.",Sheffield Manor Park,Pennsylvania,PA,-77.5672204,39.7628959,-77.57776919999999,39.755927,True,False,2025/03/25,0,Unknown,Unknown (Male),Murder,"5,703",26.2,5.52,18.5%,5.5,7.9,1.8,3.9,45.4%,69.0%,52.4%,47.6%,81.7%,2.67%,149637.0,9.544,12.885,2.59,48587.07142857143,670.5,288389.0714285714,128.0,121.0,Above Average,144.0,53.0,33.0,19.0,11.0,16.0,10.0
Waynesburg,United States,"The cemetery behind Burns Hall is said to be haunted by many spirits. As many Burns Hall students say, outside voices are heard followed by strong gusts of wind and sometimes, even flashing lights are seen out in the distance of the cemetery late at night.",Waynesburg College,Pennsylvania,PA,-80.1865976,39.8991472,-80.1792299,39.8964641,True,True,1850/03/13,2,Night,"Ghost (Male, student)",Supernatural,"5,703",26.2,5.52,18.5%,5.5,7.9,1.8,3.9,45.4%,69.0%,52.4%,47.6%,81.7%,2.67%,149637.0,9.544,12.885,2.59,48587.07142857143,670.5,288389.0714285714,128.0,121.0,Above Average,144.0,53.0,33.0,19.0,11.0,16.0,10.0
Weatherly,United States,"A gift to the town in the early 20th century from Charles Schwab, in honor of his wife. This stately building served as a school until the 1980s.  Several private owners have let the beautiful building fall into disrepair.  Touring the building as a possible buyer, photographs were taken of the interior, of ornate moldings, ceilings, etc. There are orbs of all sizes on most photos.  Most of the orbs are concentrated on the stage area. Fabulous building needs repair.",Mrs. C. M. Scwab School,Pennsylvania,PA,,,-75.82964,40.9417535,False,True,2025/03/20,0,Unknown,Orb (Male),Accident,"5,703",26.2,5.52,18.5%,5.5,7.9,1.8,3.9,45.4%,69.0%,52.4%,47.6%,81.7%,2.67%,149637.0,9.544,12.885,2.59,48587.07142857143,670.5,288389.0714285714,128.0,121.0,Above Average,144.0,53.0,33.0,19.0,11.0,16.0,10.0
Weatherly,United States,"Haunted by evil souls who were buried on unblessed ground. Records of devil worshiping and cannibalism take place under the fog, on the cemetery grounds at dusk. -  November 2005 update: Additional stories are a legend of an Indian who appears only as two red eyes peering out at you from the woods surrounding the cemetery. A local resident reports of a bat who flew in her driver's side window and out the passenger side window while driving the cemetery road as she passed the cemetery. Another report from a substitute teacher and a friend of hers who captured actual photographs of the paranormal from this site and was instructed by a physic to burn these photographs. The ghosts apparently do not wish to be photographed. The dates on the markers date hundreds of years back. There are two cemeteries in Weatherly, but this is the oldest, located on a dark, heavily wooded and curvy back road between the RD#2 road and Buck Mtn.",Weatherly cemetery,Pennsylvania,PA,-75.84735839999999,40.9286289,-75.82964,40.9417535,False,True,2005/11/13,0,Evening,"Ghost (Male, teacher)",Supernatural,"5,703",26.2,5.52,18.5%,5.5,7.9,1.8,3.9,45.4%,69.0%,52.4%,47.6%,81.7%,2.67%,149637.0,9.544,12.885,2.59,48587.07142857143,670.5,288389.0714285714,128.0,121.0,Above Average,144.0,53.0,33.0,19.0,11.0,16.0,10.0
Wernersville,United States,"it is said that a man chopped up 5 bodies in a meat locker and it still remains standing. if you go in you supposedly hear noises and see *ghostly figures* of the 5 people killed. You are allowed to go in and look. Also there is a abandon mental institution that is said to be haunted, at the bottom of the hill. People have heard noises, and have seen figures of the mental patients.",meat locker,Pennsylvania,PA,,,-76.0804972,40.3300924,True,True,2025/01/01,5,Unknown,Ghost (Male),Murder,"5,703",26.2,5.52,18.5%,5.5,7.9,1.8,3.9,45.4%,69.0%,52.4%,47.6%,81.7%,2.67%,149637.0,9.544,12.885,2.59,48587.07142857143,670.5,288389.0714285714,128.0,121.0,Above Average,144.0,53.0,33.0,19.0,11.0,16.0,10.0
West Brownsville,United States,A maid that fell down the stairs of the castle tower is said to still haunt the castle. There are also several other reported sightings. They have extensive documentation and photos of orbs and such and will share them with you if you ask them.,Nemacolin Castle,Pennsylvania,PA,-79.8836546,40.0225754,-79.8906025,40.0242409,False,False,2025/01/01,1,Unknown,Orb (Male),Unknown,"5,703",26.2,5.52,18.5%,5.5,7.9,1.8,3.9,45.4%,69.0%,52.4%,47.6%,81.7%,2.67%,149637.0,9.544,12.885,2.59,48587.07142857143,670.5,288389.0714285714,128.0,121.0,Above Average,144.0,53.0,33.0,19.0,11.0,16.0,10.0
West Chester,United States,Part of this building was built on an old graveyard. It was also a site on the Underground Railroad. Many visitors to and employees of the Historical Society museum have reported hauntings. Some people speculate that the hauntings are from runaway slaves who were murdered on the Underground Railroad. I have a photo of the building and part of the old graveyard if you need it.,Chester County Historical Society,Pennsylvania,PA,-75.605661,39.9618811,-75.6054882,39.9606643,False,False,1893/03/13,4,Unknown,Ghost (Male),Murder,"5,703",26.2,5.52,18.5%,5.5,7.9,1.8,3.9,45.4%,69.0%,52.4%,47.6%,81.7%,2.67%,149637.0,9.544,12.885,2.59,48587.07142857143,670.5,288389.0714285714,128.0,121.0,Above Average,144.0,53.0,33.0,19.0,11.0,16.0,10.0
West Chester,United States,Employees report that a young girl choked and died years ago when the building was under different ownership. There are reports of moving objects and lights being turned on and off.,Ground Round restaurant,Pennsylvania,PA,-74.8772863,40.1820683,-75.6054882,39.9606643,False,False,2025/01/01,0,Unknown,Other (Male),Death,"5,703",26.2,5.52,18.5%,5.5,7.9,1.8,3.9,45.4%,69.0%,52.4%,47.6%,81.7%,2.67%,149637.0,9.544,12.885,2.59,48587.07142857143,670.5,288389.0714285714,128.0,121.0,Above Average,144.0,53.0,33.0,19.0,11.0,16.0,10.0
West Chester,United States,Pennhurst State Hospital and School -  It is said that on nights of the full moon you can hear the voices of those that where inmates of Pennhurst howl madly at the moon.,Spring City,Pennsylvania,PA,-75.5476876,40.1767688,-75.6054882,39.9606643,True,False,2025/05/13,0,Night,Unknown (Male),Unknown,"5,703",26.2,5.52,18.5%,5.5,7.9,1.8,3.9,45.4%,69.0%,52.4%,47.6%,81.7%,2.67%,149637.0,9.544,12.885,2.59,48587.07142857143,670.5,288389.0714285714,128.0,121.0,Above Average,144.0,53.0,33.0,19.0,11.0,16.0,10.0
West Chester,United States,Ramsey Hall -  is haunted by Dorothy Ramsey. Phillips Hall is haunted by several ghosts who like to perform on stage.,West Chester University,Pennsylvania,PA,-75.5999933,39.9518653,-75.6054882,39.9606643,False,False,2022/03/13,0,Unknown,Ghost,Supernatural,"5,703",26.2,5.52,18.5%,5.5,7.9,1.8,3.9,45.4%,69.0%,52.4%,47.6%,81.7%,2.67%,149637.0,9.544,12.885,2.59,48587.07142857143,670.5,288389.0714285714,128.0,121.0,Above Average,144.0,53.0,33.0,19.0,11.0,16.0,10.0
West Chester,United States,"Hollinger Field House - Haunted by the Ghost of Drutz. Back in the early 20's, there was a student who hung himself on the fourth floor stairwell on homecoming weekend, and is said to appear each year at homecoming, and if encountered he will CRUSH his victims",West Chester University,Pennsylvania,PA,-75.5999933,39.9518653,-75.6054882,39.9606643,False,False,2022/03/13,0,Unknown,"Ghost (Male, student)",Supernatural,"5,703",26.2,5.52,18.5%,5.5,7.9,1.8,3.9,45.4%,69.0%,52.4%,47.6%,81.7%,2.67%,149637.0,9.544,12.885,2.59,48587.07142857143,670.5,288389.0714285714,128.0,121.0,Above Average,144.0,53.0,33.0,19.0,11.0,16.0,10.0
West Sunbury,United States,In between the elementary school and a house if you stand in the right spot the wind blows an opposite way and you can here children singing Row Row Your Boat.,McKinney Hollow,Pennsylvania,PA,-79.8802073,41.0010936,-79.8961647,41.0072854,True,False,2025/01/01,0,Unknown,Unknown (Male),Unknown,"5,703",26.2,5.52,18.5%,5.5,7.9,1.8,3.9,45.4%,69.0%,52.4%,47.6%,81.7%,2.67%,149637.0,9.544,12.885,2.59,48587.07142857143,670.5,288389.0714285714,128.0,121.0,Above Average,144.0,53.0,33.0,19.0,11.0,16.0,10.0
Westfield,United States,"Moaning, crying, and semi-quiet screaming can be heard on the Plant's parking lot and nearby houses yard. Things looking like 3-Dimensional shadows, (Nicknamed ""Shades""), have been seen running through the parking lot, down the road, and hiding behind trees. Eerie feelings of being watched, somehow sensing a dog nearby, and even low growls can be heard day or night. Only seems to happen around 11:00 pm on cool nights.",Prichard Hollow Road,Pennsylvania,PA,-77.5917558,41.9056922,-77.5388744,41.9192368,True,True,2025/03/03,1,Night,Other (Male),Unknown,"5,703",26.2,5.52,18.5%,5.5,7.9,1.8,3.9,45.4%,69.0%,52.4%,47.6%,81.7%,2.67%,149637.0,9.544,12.885,2.59,48587.07142857143,670.5,288389.0714285714,128.0,121.0,Above Average,144.0,53.0,33.0,19.0,11.0,16.0,10.0
Westmoreland,United States,"Sticktown - Sticktown is a rumored ghost town. There was an old Slag mill & a cemetery. Rumored Large amounts of paranormal activity also of people coming up missing in this area and reappearing weeks later not remembering their experiences there. The area is not easily accessible as it is gated off from the top of the hill. There is a large antenna at the top of the hill with lights on it. It is a great marker for the sight. It can also be accessed from the walking trails below. - WARNING There are rumored to be packs of wild dogs, please use caution.",Elizabeth Township,Pennsylvania,PA,-79.8184684,40.2566482,-79.4703885,40.2353963,False,False,2025/05/13,0,Unknown,Ghost (Male),Supernatural,"5,703",26.2,5.52,18.5%,5.5,7.9,1.8,3.9,45.4%,69.0%,52.4%,47.6%,81.7%,2.67%,149637.0,9.544,12.885,2.59,48587.07142857143,670.5,288389.0714285714,128.0,121.0,Above Average,144.0,53.0,33.0,19.0,11.0,16.0,10.0
Westmoreland,United States,"Old Bush Creek Cemetery - There is a great deal of history to this site. It is haunted by spirits of Choctaw Indians who were attacked by English settlers many years ago. You can see shadows of things, negative entities, as well as the sound of footsteps in the grass.",Leger Road,Pennsylvania,PA,-79.7504448,40.3496579,-79.4703885,40.2353963,True,True,2025/01/01,0,Unknown,Ghost (Male),Supernatural,"5,703",26.2,5.52,18.5%,5.5,7.9,1.8,3.9,45.4%,69.0%,52.4%,47.6%,81.7%,2.67%,149637.0,9.544,12.885,2.59,48587.07142857143,670.5,288389.0714285714,128.0,121.0,Above Average,144.0,53.0,33.0,19.0,11.0,16.0,10.0
Westmoreland,United States,"Norvelt Coke Ovens - Noises of rocks being thrown into the creek late at night. No sign of animals. Figures were seen slowly walking deep in the woods, wearing miners equipment.",Norvelt,Pennsylvania,PA,-79.49753799999999,40.2081263,-79.4703885,40.2353963,True,True,1934/03/13,1,Night,Other (Male),Unknown,"5,703",26.2,5.52,18.5%,5.5,7.9,1.8,3.9,45.4%,69.0%,52.4%,47.6%,81.7%,2.67%,149637.0,9.544,12.885,2.59,48587.07142857143,670.5,288389.0714285714,128.0,121.0,Above Average,144.0,53.0,33.0,19.0,11.0,16.0,10.0
Seaside,United States,"Built on the old army base of Fort Ord, students have herd disembodied breathing or voices. The old army prison and Officers Mansion are said to be haunted as well.",Cal. State Monterey Bay,California,CA,-121.7981631,36.6529218,-121.822098,36.6149217,True,False,2025/01/01,0,Unknown,"Ghost (Male, officer)",Death,"15,443",24.4,5.04,16.6%,5.5,7.7,1.6,3.7,40.0%,69.1%,64.4%,35.6%,86.1%,2.49%,376899.0,35.011,47.264,3.29,181495.2857142857,2121.0714285714284,1091981.142857143,118.0,103.0,Above Average,338.0,87.0,51.0,105.0,57.0,30.0,9.0
Selma,United States,Employees have heard door of office shut. Keys rattling. Lights turn on at night. People talking in the office when no one is there. Shadows. And someone with you all the time.,Blockbuster Video,California,CA,-119.622869,36.575294,-119.6120765,36.5707838,True,False,1985/03/13,4,Night,Unknown (Male),Unknown,"15,443",24.4,5.04,16.6%,5.5,7.7,1.6,3.7,40.0%,69.1%,64.4%,35.6%,86.1%,2.49%,376899.0,35.011,47.264,3.29,181495.2857142857,2121.0714285714284,1091981.142857143,118.0,103.0,Above Average,338.0,87.0,51.0,105.0,57.0,30.0,9.0
Shingle Springs,United States,"There is a strange mist that hovers at times, no matter the climate (no hot-springs present). Sounds of Native American drumming can be heard late at night or early in the morning (there are grinding stones in the area). My neighbor personally saw what looked like a ghostly form of a mountain lion enter the mist, and what looked to be the ghostly form of a Native American Warrior exit on the opposite side of the mist.",La Casa Dr.,California,CA,-120.9438162,38.6306466,-120.9359987,38.6691362,True,True,2025/01/01,1,Morning,Ghost (Male),Supernatural,"15,443",24.4,5.04,16.6%,5.5,7.7,1.6,3.7,40.0%,69.1%,64.4%,35.6%,86.1%,2.49%,376899.0,35.011,47.264,3.29,181495.2857142857,2121.0714285714284,1091981.142857143,118.0,103.0,Above Average,338.0,87.0,51.0,105.0,57.0,30.0,9.0
